10 6 21 8 83 73 74 78
18 45 5 43 85 84 79 82
13 50 11 49 81 72 77 75
47 44 7 19 80 76 83 73
3 12 22 48 74 78 85 84
20 15 23 9 79 82 81 72
14 46 16 17 77 75 80 86
10 6 21 8 76 83 73 74
18 45 5 43 78 85 84 79
13 50 11 49 82 81 72 77
47 44 7 19 75 80 86 76
3 12 22 48 83 73 74 78
20 15 23 9 85 84 79 82
14 46 16 17 81 72 77 75
10 6 21 8 80 86 76 83
18 45 5 43 73 74 78 85
13 50 11 49 84 79 82 81
47 44 7 19 72 77 75 80
3 12 22 48 86 76 83 73
20 15 23 9 74 78 85 84
14 46 16 17 79 82 81 72
10 6 21 8 77 75 80 86
18 45 5 43 76 83 73 74
13 50 11 49 78 85 84 79
47 44 7 19 82 81 72 77
3 12 22 48 75 80 86 76
20 51 15 23 83 73 74 78
9 14 46 16 85 84 79 87
17 10 6 21 82 81 72 77
8 18 45 5 75 80 86 71
43 13 50 11 76 83 73 74
49 47 24 4 78 85 84 79
44 7 19 3 87 82 81 72
12 22 48 20 77 75 80 86
51 15 23 9 71 76 83 73
14 46 16 17 74 78 85 84
10 6 21 8 79 87 82 81
18 45 5 43 72 77 75 80
13 50 11 49 86 71 76 83
47 24 4 44 73 74 78 85
7 19 3 12 84 79 87 82
22 48 20 51 81 72 77 75
15 23 9 14 80 86 71 76
46 16 17 10 83 73 74 78
6 21 8 18 85 84 79 87
45 5 43 13 82 81 72 77
50 11 49 47 75 80 86 71
24 4 44 7 76 83 73 74
19 3 12 22 78 85 84 79
48 20 51 15 87 82 81 72
23 9 14 46 77 75 80 86
16 17 10 6 71 76 83 73
21 8 18 45 74 78 85 84
5 43 13 50 79 87 82 81
11 49 47 24 72 77 75 80
4 44 7 19 86 71 76 83
3 12 22 48 73 74 78 85
20 51 15 23 84 79 87 82
9 14 46 16 81 72 77 75
17 10 6 21 80 86 71 76
8 18 45 5 83 73 74 78
43 13 50 11 85 84 79 87
49 47 24 4 82 81 72 77
44 7 19 3 75 80 86 71
12 22 48 20 70 76 83 73
51 2 15 23 74 78 85 84
9 14 46 16 79 87 82 81
17 10 6 21 72 77 75 80
8 18 45 5 86 71 70 76
43 13 50 11 83 73 74 78
49 47 24 4 85 84 79 87
44 7 19 3 82 81 72 77
12 22 48 20 75 80 86 71
51 2 15 23 70 76 83 73
9 14 46 16 74 78 85 84
17 10 6 21 79 87 82 81
8 18 45 5 72 88 77 75
43 13 50 11 80 86 71 70
49 47 24 4 76 83 73 74
44 7 19 3 78 85 84 79
12 22 48 20 87 82 81 72
51 2 15 23 88 77 75 80
9 14 46 16 86 71 70 76
17 10 6 21 83 73 74 78
8 18 45 5 85 84 79 87
43 13 50 11 82 81 72 88
49 47 24 4 77 75 80 86
44 7 19 3 71 66 70 76
12 22 48 20 83 73 74 78
51 2 15 23 85 84 79 87
9 14 46 16 82 81 72 88
17 10 6 21 77 75 80 86
8 18 45 5 71 66 70 76
43 13 50 11 83 73 74 78
49 47 24 4 85 84 79 87
44 7 19 3 82 81 72 88
12 22 48 20 77 75 80 86
51 2 1 15 71 66 70 76
23 9 14 46 83 73 74 78
16 17 10 6 85 84 79 87
21 8 18 45 82 81 72 88
5 43 13 50 77 75 80 86
11 49 47 24 71 66 70 76
4 44 7 19 83 73 74 78
3 12 22 48 85 84 79 87
20 51 2 1 82 81 72 88
15 23 9 14 77 75 80 86
46 16 17 10 71 66 70 76
6 21 8 18 83 73 74 78
45 5 43 13 85 84 79 87
50 11 49 47 82 81 72 88
24 4 44 7 77 75 80 86
19 3 12 22 71 66 70 76
48 20 51 2 83 73 74 78
1 15 23 9 67 85 84 79
14 46 16 17 87 82 81 72
10 6 21 8 88 77 75 80
18 45 5 43 86 71 66 70
13 50 11 49 76 83 73 74
47 24 4 44 78 67 85 84
7 19 3 12 79 87 82 81
22 48 20 51 72 88 77 69
2 1 15 23 75 80 86 68
9 14 46 16 71 66 70 76
17 10 6 21 83 73 74 78
8 18 45 5 67 85 84 79
43 13 50 11 87 82 81 72
49 47 24 4 88 77 69 75
44 7 19 3 80 86 68 71
12 22 48 20 66 70 76 83
51 2 1 15 73 74 78 67
23 9 14 46 85 84 79 87
16 17 10 6 82 81 72 88
21 8 18 45 77 69 75 80
5 43 13 50 86 68 71 66
11 49 47 24 70 76 83 73
4 44 7 19 74 78 67 85
3 12 22 48 84 79 87 82
20 51 2 1 81 72 88 77
15 23 9 14 69 75 80 86
46 16 17 10 68 71 66 70
6 21 8 18 76 83 73 74
45 5 43 13 78 67 85 84
50 11 49 47 79 87 82 81
24 4 44 7 72 88 77 69
19 3 12 22 75 80 86 68
48 20 51 2 71 66 70 76
1 42 15 23 83 73 74 78
9 14 46 16 67 85 84 79
17 10 6 21 87 82 81 72
8 18 45 5 88 77 89 69
43 13 50 11 75 80 86 68
49 47 24 4 71 66 70 76
44 7 19 3 83 73 74 78
12 22 48 20 67 85 84 79
51 2 1 42 87 82 81 72
15 23 9 14 88 77 89 69
46 16 17 10 75 80 86 68
6 21 8 18 71 66 70 76
45 5 43 13 83 73 74 78
50 11 49 47 67 85 84 79
24 4 44 7 87 82 81 72
19 3 12 22 90 88 77 89
48 20 51 2 69 75 80 86
1 42 15 23 68 71 66 70
9 14 46 16 76 83 73 74
17 10 6 21 78 67 85 84
8 18 45 5 79 87 82 81
43 13 50 11 72 90 88 77
49 47 24 4 89 69 75 80
44 7 19 3 86 68 71 66
12 22 48 20 70 76 83 73
51 2 1 42 74 78 65 67
15 23 9 14 85 84 79 87
46 16 17 10 82 81 72 90
6 21 8 18 88 77 89 69
45 5 43 13 75 80 86 68
50 11 49 47 71 66 70 76
24 4 44 7 83 73 74 78
19 3 12 22 65 67 85 84
48 20 51 2 79 87 82 81
1 42 15 23 72 90 88 77
9 14 46 16 89 69 75 80
17 10 6 21 86 68 71 66
8 18 45 5 70 76 83 73
43 13 50 25 74 78 65 67
11 49 47 24 85 84 79 87
4 44 7 19 82 81 72 90
3 12 22 48 88 77 89 69
20 51 2 1 75 80 86 68
42 15 23 9 71 66 70 76
14 46 16 17 83 73 74 78
10 6 21 8 65 67 85 84
18 45 5 43 79 87 82 81
13 26 50 25 72 90 88 77
11 49 47 24 89 69 75 80
4 44 7 19 86 68 71 66
3 12 22 48 70 76 83 73
20 51 2 1 74 78 65 67
42 15 23 9 85 84 79 87
14 46 16 17 82 81 72 90
10 6 21 8 88 77 89 69
18 45 5 43 75 80 86 68
13 26 50 25 71 66 70 76
11 49 47 24 83 73 74 78
4 44 7 19 65 67 85 84
3 12 22 48 79 87 82 81
20 51 2 1 72 90 88 77
42 15 23 9 89 69 75 80
14 46 16 17 86 68 71 66
10 6 21 8 70 76 83 73
18 45 5 43 74 78 65 67
13 26 50 25 85 84 79 87
11 49 47 24 82 81 72 59
4 44 7 19 90 88 77 89
3 12 22 48 69 75 80 86
20 51 2 1 68 71 66 70
42 15 23 9 76 83 73 74
14 46 16 17 78 65 67 85
10 6 21 8 84 79 87 82
18 45 5 43 81 72 59 90
13 26 50 25 88 77 89 69
11 49 47 24 75 80 86 68
4 63 44 7 71 66 70 76
19 3 12 22 83 73 74 78
48 20 51 2 65 67 85 60
1 42 15 23 84 79 87 82
9 55 14 46 81 72 59 90
16 17 10 6 88 77 89 69
21 8 18 45 75 80 86 68
5 43 13 26 71 66 70 76
50 25 11 49 83 73 74 78
47 24 4 63 65 67 85 60
41 44 7 19 84 79 87 82
3 12 22 48 81 72 58 59
20 51 2 1 90 88 77 89
42 15 23 9 69 75 80 86
55 14 46 16 68 71 66 70
17 10 6 21 76 83 73 74
8 18 45 5 78 65 67 85
43 13 26 50 60 84 79 87
25 11 49 47 82 81 72 58
24 4 63 41 59 90 88 77
44 7 19 3 89 69 75 80
12 22 48 20 86 68 71 66
51 2 1 42 70 76 83 73
15 23 9 55 74 78 65 67
14 46 16 52 85 60 84 79
17 10 6 21 87 82 81 72
8 18 45 5 58 59 90 88
43 13 26 50 77 89 69 75
25 11 49 47 80 86 68 71
24 4 63 41 66 70 76 83
44 7 19 3 73 74 78 65
12 22 48 20 67 85 60 84
51 2 1 42 79 87 82 81
15 23 9 55 72 58 59 90
14 46 16 52 88 77 89 69
17 10 6 21 75 80 86 68
8 18 45 5 71 66 70 76
43 13 26 50 83 73 74 78
25 11 49 47 65 67 85 60
24 4 63 41 84 79 87 82
44 7 19 3 81 72 58 59
12 22 48 20 90 88 77 89
51 2 1 42 69 75 80 86
15 23 9 56 68 71 66 70
55 14 46 16 76 83 73 74
52 17 10 6 78 65 67 85
21 8 18 45 60 84 79 87
5 43 13 26 82 81 72 58
50 25 11 49 59 90 88 77
47 24 4 63 89 69 75 80
41 44 62 7 86 68 71 66
19 3 12 22 70 76 83 73
48 20 51 2 74 78 65 67
1 42 15 23 85 60 84 79
9 56 55 14 87 82 81 72
46 16 52 17 58 59 90 88
10 6 21 8 77 89 69 75
18 45 5 43 80 86 68 71
13 26 50 25 66 70 76 83
11 49 47 24 73 74 78 65
4 63 41 44 67 85 60 84
62 7 19 3 79 87 82 81
12 22 48 20 72 58 59 90
51 2 1 42 88 77 89 69
15 23 9 56 75 80 86 68
55 14 46 16 71 66 70 76
52 17 10 6 83 73 74 78
21 8 18 45 65 67 85 60
5 43 13 26 84 79 87 82
50 25 11 49 81 72 58 59
47 24 4 63 90 88 77 89
41 44 62 7 69 75 80 86
19 27 3 12 68 71 66 70
22 48 20 51 76 83 73 74
2 1 42 15 78 65 67 85
23 9 56 55 60 84 79 87
14 46 16 52 82 81 72 58
17 10 6 21 59 90 88 77
8 18 45 5 89 69 75 80
43 13 26 50 86 68 71 66
25 11 49 47 70 76 83 73
24 4 63 41 74 78 65 67
44 62 7 19 85 60 84 79
27 3 12 22 87 82 81 72
48 20 51 2 58 59 90 88
1 42 15 23 77 89 69 75
9 56 55 14 80 86 68 71
46 16 52 17 66 70 76 83
10 6 21 8 73 74 78 65
18 45 5 43 67 85 60 84
13 26 50 25 79 87 82 81
11 49 47 24 72 58 59 90
40 4 63 41 88 77 89 69
44 96 62 7 75 80 86 68
19 27 3 12 71 66 70 76
22 48 20 51 83 73 74 78
2 1 42 15 65 67 85 60
23 9 56 55 84 79 87 82
14 46 16 52 81 72 58 59
17 10 6 21 90 88 77 89
8 18 45 5 69 75 80 86
43 13 26 50 68 71 66 70
25 11 49 47 76 83 73 74
24 40 4 63 78 65 67 85
41 44 96 62 60 84 91 79
7 19 27 3 87 82 81 72
12 22 48 20 58 59 90 88
51 2 1 42 77 89 69 75
15 23 9 56 80 86 68 71
55 14 46 16 66 70 76 83
52 17 10 6 73 74 78 65
21 8 18 45 67 85 60 84
5 43 13 26 91 79 87 82
50 25 11 49 81 72 58 59
47 24 40 4 90 88 77 89
63 41 44 96 69 75 80 86
62 7 19 27 68 71 66 70
3 12 22 48 76 83 73 74
20 51 2 1 78 65 67 85
42 15 23 9 60 84 91 79
56 55 14 46 87 82 81 72
16 52 17 10 58 59 90 88
6 21 8 18 77 89 69 75
45 5 43 13 80 86 68 71
26 50 25 11 66 70 76 83
49 47 24 40 73 74 78 65
4 63 41 44 67 85 60 84
96 62 7 19 91 79 87 82
27 3 12 22 81 72 58 59
48 20 51 2 90 88 77 89
1 42 15 23 69 75 80 86
9 56 55 14 68 71 66 70
46 16 52 17 76 83 73 74
10 6 21 8 78 65 67 85
18 45 5 43 60 84 91 79
13 26 50 25 87 82 81 72
11 49 47 24 58 59 90 88
40 4 63 41 77 89 69 75
44 96 62 7 80 86 68 71
19 27 3 12 66 70 76 83
22 48 20 38 73 74 78 65
51 2 1 42 67 85 60 84
15 23 9 56 91 79 87 82
55 14 46 16 81 72 58 59
52 32 17 10 90 88 77 89
6 21 8 18 69 75 80 86
45 5 43 13 68 71 66 70
26 50 25 11 76 83 73 74
49 47 24 40 78 65 67 85
4 63 41 44 60 84 91 79
96 62 7 19 87 82 81 72
29 27 3 12 58 59 90 88
22 48 20 38 77 89 69 75
51 2 1 42 80 86 68 71
15 23 9 56 66 70 76 83
55 14 46 16 73 74 78 65
52 32 17 10 67 85 60 84
6 21 8 18 91 79 87 82
45 5 43 13 81 72 58 59
26 50 25 11 90 88 77 89
49 47 24 40 69 75 80 86
4 63 41 44 68 71 66 70
96 62 7 19 76 83 73 74
29 27 3 12 78 65 67 85
22 48 20 38 60 84 91 79
51 2 1 42 87 82 81 72
15 23 9 56 58 59 90 88
55 14 46 16 77 89 69 75
52 32 17 10 80 86 68 71
6 21 8 18 66 70 76 83
45 5 43 13 73 74 78 65
26 50 25 11 67 85 60 84
49 47 24 40 91 79 87 82
4 63 41 44 81 72 58 59
96 62 7 19 90 88 77 89
29 27 3 12 69 75 80 86
22 48 20 38 68 71 66 70
51 2 1 42 76 83 73 74
15 23 9 56 53 78 65 67
55 14 46 16 85 60 84 91
52 32 17 10 79 87 82 81
6 21 8 18 72 58 59 90
45 5 43 13 88 77 89 69
26 50 25 11 75 80 86 68
49 47 24 40 71 66 70 76
4 63 41 44 83 73 74 53
96 62 7 19 78 65 67 85
29 27 3 12 60 84 91 79
22 48 20 38 87 82 81 72
51 2 1 42 58 59 90 88
15 23 9 56 77 89 69 75
55 14 46 16 80 86 68 71
52 32 17 10 66 70 76 83
6 21 8 18 73 74 53 78
45 5 43 13 65 67 85 60
26 50 25 11 84 91 54 79
49 47 24 40 87 82 81 72
4 63 41 44 58 59 90 88
96 62 7 19 77 89 69 75
29 27 3 12 80 86 68 71
22 48 20 38 66 70 76 83
51 2 30 1 73 74 53 78
42 15 23 9 65 92 67 85
56 55 14 46 60 84 91 54
16 52 32 17 79 87 82 81
10 6 21 8 72 58 59 90
18 45 5 43 88 77 89 69
13 26 50 25 75 80 86 68
11 49 47 24 71 66 70 76
40 4 63 41 83 73 74 53
44 96 62 7 78 65 92 67
19 29 27 3 85 60 84 91
12 22 48 20 54 79 87 82
38 51 2 30 81 72 58 59
1 42 15 23 90 88 77 89
9 56 55 14 69 75 80 61
31 46 16 52 86 68 71 66
95 32 17 10 70 76 83 73
6 21 8 18 74 53 78 65
45 5 43 13 92 67 85 60
26 50 25 11 84 91 54 79
49 47 24 40 87 82 81 72
4 63 41 44 58 59 90 88
96 62 7 19 77 89 69 75
29 27 3 12 80 61 86 68
22 48 20 38 71 66 70 76
51 2 30 1 83 73 74 53
42 15 23 9 78 65 92 67
56 55 14 31 85 60 84 91
46 16 52 95 54 79 87 82
32 17 10 6 81 72 58 59
21 8 18 45 90 88 77 89
5 43 13 26 69 75 80 61
50 25 11 49 86 68 71 66
47 24 40 4 70 76 83 73
63 41 44 96 74 53 78 65
62 7 28 19 92 67 85 60
29 27 3 12 84 91 54 79
22 48 20 38 87 82 81 72
51 2 30 1 58 59 90 88
42 15 23 9 77 89 69 75
56 55 14 31 80 61 86 68
46 16 52 95 71 66 70 76
32 17 10 6 83 73 74 53
21 8 18 45 78 65 92 67
5 43 13 26 85 60 84 91
50 25 11 49 54 79 87 82
47 24 40 4 81 72 58 59
63 41 44 96 90 88 77 89
62 7 28 19 69 75 80 61
29 27 3 12 86 68 71 66
22 48 20 38 70 76 83 73
51 2 30 1 74 53 78 65
42 15 23 9 92 67 85 60
56 55 14 31 84 91 54 79
46 16 52 95 87 82 81 72
32 17 10 6 58 59 90 88
21 8 18 45 77 89 69 75
5 43 13 26 80 61 86 68
50 25 11 33 71 66 70 76
49 47 24 40 83 73 74 53
4 63 41 44 78 65 92 67
96 35 62 7 85 60 84 91
28 19 29 27 54 79 87 82
3 12 22 48 81 72 58 59
20 38 51 2 90 88 77 89
30 1 42 15 69 75 80 61
23 39 9 56 86 68 71 66
55 14 31 46 70 76 83 73
16 52 95 32 74 53 78 65
17 10 6 21 92 67 85 60
8 18 45 5 84 91 54 79
43 13 26 50 87 82 81 72
25 11 33 49 58 59 90 88
47 24 40 4 77 89 69 75
63 41 44 96 80 61 86 68
35 62 7 28 71 66 70 76
19 29 27 3 83 73 74 53
12 22 48 20 78 57 93 65
38 51 2 30 92 67 85 60
1 42 15 23 84 91 54 79
39 9 56 55 87 82 81 72
14 31 46 16 58 59 90 88
52 95 32 17 77 89 69 75
10 6 21 8 80 61 86 68
18 45 5 43 71 66 70 76
13 26 50 25 83 73 74 53
11 33 49 47 78 57 93 65
24 40 4 63 92 67 85 60
41 44 96 35 84 91 54 79
62 7 28 19 87 82 81 72
29 27 3 12 58 59 90 88
22 48 20 38 77 89 69 75
51 2 30 1 80 64 61 86
42 15 23 39 68 71 66 70
9 56 55 14 76 83 73 74
31 46 16 52 53 78 57 93
95 32 17 10 65 92 67 85
6 21 8 18 60 84 91 54
45 5 43 13 79 34 87 82
26 50 25 11 81 72 58 59
33 49 47 24 90 88 77 89
40 4 63 41 69 75 80 64
44 96 35 62 61 86 68 71
7 28 19 29 66 70 76 83
27 3 12 22 73 74 53 78
48 20 38 51 57 93 65 92
2 30 1 42 67 85 60 84
15 23 39 9 91 54 79 34
56 55 14 31 87 82 81 72
46 16 52 95 58 59 90 88
32 17 10 6 77 89 69 75
21 8 18 45 80 64 61 86
5 43 13 26 68 71 66 70
50 25 11 33 76 83 73 74
49 47 24 40 53 78 57 93
4 63 41 44 65 92 67 85
96 35 62 7 60 84 91 54
28 19 29 27 79 34 87 82
3 12 22 48 81 72 58 59
20 38 51 2 90 88 77 89
30 1 42 15 69 75 80 64
23 39 9 56 61 86 68 71
55 14 31 46 66 70 76 83
16 52 95 32 73 74 53 78
17 10 6 21 57 93 65 92
8 18 45 5 67 85 60 84
43 13 26 50 91 54 79 34
25 11 33 49 87 82 81 72
47 24 40 4 58 59 90 88
63 41 44 96 77 89 69 75
35 62 7 28 80 64 61 86
19 29 27 3 68 71 66 70
12 22 48 20 76 83 73 74
38 51 2 30 53 78 57 93
1 42 15 23 65 92 67 85
39 9 56 55 60 84 91 54
14 31 46 16 79 34 87 82
52 95 32 17 81 72 58 59
10 6 21 8 90 88 77 89
18 45 5 43 69 75 80 64
13 26 50 25 61 86 68 71
11 33 49 47 66 70 76 83
24 40 4 63 73 74 53 78
41 44 96 35 57 93 65 92
62 7 28 19 67 85 60 84
29 27 3 12 91 54 79 34
22 48 20 38 87 82 81 72
51 2 30 1 58 59 90 88
42 15 23 39 77 89 69 75
9 56 55 14 80 64 61 86
31 46 16 52 68 71 66 70
95 32 17 10 76 83 73 74
6 37 21 8 53 78 57 93
18 45 1 3 65 92 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
53 55 57 59 54 56 58 60
61 63 65 67 62 64 66 68
69 71 73 75 70 72 74 76
77 79 81 83 78 80 82 84
85 87 89 91 86 88 90 92
93 95 1 3 94 96 2 4
5 7 9 11 6 8 10 12
13 15 17 19 14 16 18 20
21 23 25 27 22 24 26 28
29 31 33 35 30 32 34 36
37 39 41 43 38 40 42 44
45 47 49 51 46 48 50 52
